timestamp,est_x,est_y,est_z,est_qx,est_qy,est_qz,est_qw,meas_x,meas_y,meas_z,meas_qx,meas_qy,meas_qz,meas_qw,imu_x,imu_y,imu_z,gnss_age
1743698978.0386462,504.00563154514543,489.7036050736676,-14.708063068476877,-0.06048201509379809,-0.17089125165597038,-0.5444746927764158,0.8189538539403043,503.6164219093272,489.81737432924353,-14.702997666234285,0.2080076140232166,0.009064344450346568,-0.5838161578968576,0.7847352190048599,505.6468656672091,488.74893872935144,-7.398721695355064,93.0999984741211
1743698978.138513,503.7449589770765,490.4334705923159,-14.70237583517591,-0.05954396745562909,-0.17009754921712023,-0.5382413461167695,0.8232967830742329,503.3577047435104,490.543418068505,-14.696298013636454,0.2082595859877555,0.011312369345144346,-0.5772520570517016,0.7894808659958689,505.3848809538134,489.5002103010352,-7.379843412185748,93.19999694824219
1743698978.238449,503.47959238043273,491.16418140441374,-14.693780760216734,-0.0575922662480417,-0.1704301701997828,-0.5322089373598814,0.8272788737471504,503.09258671817474,491.26940797273375,-14.686115546736847,0.20773755409628214,0.012325866930581797,-0.5708771118291753,0.7942244675229309,505.13179766679434,490.2156101595233,-7.361681543849083,93.29999542236328
1743698978.338399,503.20403591609613,491.89395275159177,-14.684326830657001,-0.05671321045896362,-0.1719701553603305,-0.5275384781226614,0.8300078502790245,502.8201115884421,491.988827594252,-14.675116686955487,0.20570629192491813,0.009724430829383068,-0.5688250248457853,0.7962590332402745,504.8553161220383,490.9634008755699,-7.342108855714909,93.4000015258789
1743698978.4383876,502.9153539856112,492.61972467917695,-14.674844118911567,-0.0570457073101127,-0.17151856926234568,-0.5224020568560686,0.8333206217706577,502.5323962085944,492.7067380676051,-14.661495864920001,0.2060147189852441,0.011920202879523917,-0.5627103914671487,0.800482891547115,504.60918096729756,491.6029832296539,-7.32429729268141,93.5
1743698978.538303,502.62220411935647,493.3400288239953,-14.665052692682238,-0.05561275805344576,-0.17199734106804773,-0.5177528928716506,0.8362153297627637,502.23938844894855,493.42110763014153,-14.651819587646875,0.20433312209430302,0.009868737134250669,-0.5604090329973459,0.8025536112793648,504.2859030575654,492.4137249221485,-7.299038772428038,93.5999984741211
1743698978.638233,502.31320395549125,494.05662173046676,-14.657317459688638,-0.05696905282426864,-0.17300968756896395,-0.5123084501132703,0.8392629069428327,501.9324183837647,494.12790606031655,-14.64143938942464,0.20518742459936098,0.012623238548453444,-0.555452892437542,0.8057362216740657,503.9600295148244,493.2032943919169,-7.276565348226687,93.69999694824219
1743698978.7381961,501.9985357245819,494.7713341875268,-14.648651336318972,-0.05547982656476485,-0.17112470526272053,-0.5075582809204535,0.8426285750923505,501.61858714455076,494.83763687615806,-14.629900354640638,0.2051863940104442,0.013960593376217079,-0.550689914592136,0.8089772948062761,503.76021126367596,493.6775211751277,-7.261322519812228,93.79999542236328
1743698978.8381436,501.6825805442082,495.48590573901026,-14.638825501752745,-0.050820136203429,-0.16931109939401678,-0.5030893908098215,0.8459622510684841,501.30356053016493,495.5472814722653,-14.62123435950626,0.20400955531529008,0.013025440304471864,-0.5470621038788805,0.8117471858556367,503.3756644876202,494.5697300811639,-7.2324887080712355,93.9000015258789
1743698978.938101,501.3522507026642,496.19518643306407,-14.624755071086959,-0.04882548091359079,-0.16615403109302282,-0.4992702121659539,0.8489629942517275,500.9759397660021,496.2486621012601,-14.605188156750767,0.2043866896959735,0.014252339702377256,-0.5449264799505005,0.8130670841553524,503.06040374890836,495.26011750512185,-7.214520122484786,94.0
